name,pop,lat,lng
Nadym,46339,65.5298,72.5148
Berekum,46287,7.4504,-2.59
West Lafayette,46269,40.4433,-86.9238
Pearl City,46259,21.4031,-157.9566
Kibungo,46240,-2.1667,30.5333
Burleson,46145,32.517,-97.3343
Pechora,46113,65.1587,57.2087
Manono,46111,-7.3,27.45
Kohtla-Järve,46060,59.4,27.2833
Lufkin,45912,31.3217,-94.7277
Biloxi,45908,30.4422,-88.9512
Spassk-Dal’niy,45900,44.6002,132.8198
Apsheronsk,45876,44.4687,39.7287
Ayagöz,45861,47.9647,80.4297
Irati,45830,-25.47,-50.66
Mae Sot,45781,16.7162,98.5708
Potomac,45780,39.0141,-77.1943
Hilo,45703,19.6886,-155.0864
Mozdok,45702,43.7543,44.6544
Volkhov,45673,59.9291,32.3387
Oroville,45655,39.4999,-121.5634
Tangdukou,45617,27,111.2001
South Brunswick,45602,40.384,-74.5256
Fort Pierce,45581,27.4256,-80.343
Bothell,45533,47.7736,-122.2044
Yefremov,45497,53.1491,38.1215
Evesham,45489,39.8605,-74.8947
Coachella,45443,33.6905,-116.143
Birāk,45421,27.5333,14.2834
Olbia,45366,40.9143,9.5151
Joliette,45361,46.0333,-73.4333
West Seneca,45340,42.8374,-78.7509
Bridgewater,45336,40.5934,-74.6076
Sayreville,45325,40.4656,-74.3237
Marion,45324,40.5933,-83.1236
Salcedo,45299,19.383,-70.4167
Radā‘,45233,14.4295,44.8341
Tupelo,45231,34.2691,-88.7318
Shebekino,45194,50.4144,36.8944
Chernyakhovsk,45187,54.6316,21.8109
El Dorado Hills,45104,38.675,-121.049
Cutler Bay,45101,25.5765,-80.3356
Morgan Hill,45037,37.1324,-121.641
Eureka,45010,40.7941,-124.1568
Shaḩḩāt,45000,32.8281,21.8622
Parma,45000,65.923,57.403
Wallingford,44991,41.4587,-72.8039
Manitowoc,44932,44.0991,-87.6811
Vallenar,44895,-28.57,-70.76
Quincy,44860,39.9335,-91.3798
Angol,44856,-37.79,-72.71
Marana,44792,32.4355,-111.1558
Danville,44786,37.8121,-121.9698
Strezhevoy,44784,60.7332,77.5777
Chone,44751,-0.6896,-80.09
Strongsville,44744,41.3128,-81.8313
Beaufort West,44737,-32.3496,22.57
Artëmovskiy,44689,57.3652,61.8698
Farmington,44664,37.7821,-90.4288
Mount Pleasant,44635,41.112,-73.8122
Selma,44626,36.5744,-119.6156
Enfield,44608,41.9839,-72.5548
Attleboro,44590,41.9311,-71.295
Kamen’-na-Obi,44564,53.7936,81.3388
Lake Ridge,44552,38.6843,-77.3059
Akhtubinsk,44551,48.2787,46.1687
Zvolen,44502,48.5837,19.1332
Aliwal North,44436,-30.6896,26.71
Del Rio,44424,29.3708,-100.88
Haltom City,44417,32.8176,-97.2707
Oro Valley,44350,32.4223,-110.9767
Pinehurst,44299,35.1922,-79.4682
Roskilde,44285,55.65,12.0833
Altamonte Springs,44277,28.6615,-81.3953
Villa Constitución,44271,-33.23,-60.35
Winneba,44254,5.3504,-0.63
Kingman,44212,35.217,-114.0105
Rockwall,44208,32.917,-96.4377
Lancaster,44200,39.7249,-82.6049
Taree,44182,-31.8976,152.4618
Bountiful,44107,40.8722,-111.8647
Padangpanjang,44096,-0.4496,100.4167
Timashevsk,44024,45.6247,38.9444
Alapayevsk,44000,57.8465,61.6915
Voznesens’k,43996,47.5504,31.3333
Naivasha,43983,-0.7096,36.43
Roseburg,43948,43.2232,-123.3518
Plainfield,43926,41.6205,-88.226
Nabire,43898,-3.3515,135.5134
Comendador,43894,18.876,-71.707
Adrian,43877,41.8994,-84.0446
Salinas,43862,-2.2,-80.98
Batouri,43821,4.4337,14.3666
Southington,43817,41.605,-72.8802
Monroe,43796,40.3191,-74.4286
Lombard,43745,41.8741,-88.0157
Desert Hot Springs,43730,33.9551,-116.543
Basoko,43709,1.2404,23.59
Egg Harbor,43651,39.3787,-74.6102
Henrietta,43609,43.0555,-77.6413
Urbandale,43592,41.639,-93.7813
Winder,43583,33.9917,-83.7218
Winter Garden,43536,28.5421,-81.5966
Novozybkov,43534,52.5348,31.9449
Stevens Point,43520,44.5241,-89.5508
Kyle,43480,29.9936,-97.8858
Sambava,43465,-14.2662,50.1666
Imbituba,43450,-28.2296,-48.66
Manchester,43418,39.9651,-74.3738
Volksrust,43378,-27.3596,29.89
Riverton,43344,40.5176,-111.9635
Nizhneudinsk,43326,54.8977,99.0277
Sovetsk,43309,55.0718,21.882
Peachtree Corners,43268,33.967,-84.2319
Al Wajh,43237,26.2324,36.4636
Whanganui,43200,-39.9326,175.0393
Ambatondrazaka,43134,-17.8329,48.4167
Moorhead,43122,46.8674,-96.746
Mariinsk,43122,56.2108,87.7604
Krasnoufimsk,43121,56.5991,57.7586
Macenta,43102,8.5504,-9.48
Lubao,43068,-5.3896,25.75
Linden,43056,40.6251,-74.2381
Yendi,42972,9.4337,-0.0167
Hutchinson,42940,38.0671,-97.9081
Clovis,42875,34.4376,-103.1923
Genhe,42849,50.7833,121.5167
Ormond Beach,42816,29.296,-81.1003
Cortlandt,42816,41.2553,-73.9019
Billerica,42791,42.5587,-71.2673
Brea,42777,33.9254,-117.8654
Prescott,42731,34.585,-112.4475
San Antonio de los Baños,42724,22.8911,-82.4991
The Colony,42721,33.0927,-96.8977
Burke,42710,38.7773,-77.2633
Kearny,42670,40.7528,-74.1202
Brentwood,42667,35.9918,-86.7758
Arys,42648,42.4369,68.8048
Sansanné-Mango,42626,10.3596,0.4708
Goose Creek,42619,32.9922,-80.0052
North Brunswick,42591,40.4505,-74.4798
Fairfield,42566,39.3301,-84.5405
Spring Hill,42563,35.7438,-86.9116
Hulin,42559,45.769,132.9922
Richmond,42508,39.8318,-84.8904
Partizansk,42489,43.1349,133.1349
Klamath Falls,42463,42.2191,-121.7754
Shū,42439,43.5953,73.7448
Kotabumi,42366,-4.8333,104.9
Rancho Palos Verdes,42364,33.7554,-118.3637
Qəzyan,42288,39.2015,46.415
Nadi,42284,-17.7996,177.4166
Weatherford,42278,32.7535,-97.7724
Wake Forest,42269,35.9634,-78.5139
Moline,42231,41.4821,-90.4919
Edmonds,42209,47.8114,-122.3533
Greenwood,42174,34.1945,-82.1542
Sokol,42174,59.4648,40.1144
Qapshaghay,42167,43.8844,77.0687
Yemanzhelinsk,42023,54.7489,61.2935
Moatize,42000,-16.0995,33.95
Urbana,41989,40.1106,-88.1972
Zanesville,41969,39.9567,-82.0133
Coppell,41941,32.9638,-96.9905
Beverly,41816,42.5681,-70.8627
Mount Laurel,41795,39.9484,-74.9047
Lesozavodsk,41778,45.4748,133.4298
Oakley,41714,37.9929,-121.6951
Westfield,41700,42.1382,-72.7561
Berkeley,41676,39.9149,-74.1912
Bluefield,41653,37.2608,-81.2143
Belleville,41649,38.5165,-89.99
Uryupinsk,41644,50.7734,42.0031
Centralia,41643,46.7225,-122.9695
Cotuí,41641,19.059,-70.152
Gay,41619,51.4747,58.4543
McMinnville,41583,45.211,-123.1918
Cedar Falls,41570,42.5195,-92.4534
Arecibo,41556,18.4491,-66.7387
Auxerre,41516,47.8004,3.5666
Manassas,41501,38.7479,-77.4838
Canoinhas,41498,-26.18,-50.4
Zaraza,41483,9.3404,-65.32
Lushnjë,41469,40.94,19.716
Clarksburg,41453,39.2863,-80.323
Catonsville,41440,39.2646,-76.7424
Shelton,41397,41.306,-73.1383
South Valley,41391,35.0093,-106.6819
San,41386,13.3004,-4.9
Zelenokumsk,41306,44.4091,43.8787
La Quinta,41304,33.6536,-116.2785
Jamestown,41236,42.0975,-79.2366
Buffalo Grove,41226,42.1674,-87.9616
Marion,41165,40.5496,-85.66
Bartlett,41149,41.9803,-88.207
Pottsville,41138,40.6798,-76.2092
Itá,41090,-25.5096,-57.36
Grove City,41022,39.8659,-83.0692
Birsk,41014,55.4244,55.5444
Puyallup,41001,47.1794,-122.2902
Salinópolis,40998,-0.6095,-47.34
Channelview,40983,29.7914,-95.1145
Maplewood,40918,44.984,-93.0247
North Fort Myers,40916,26.7243,-81.8491
Shakopee,40893,44.7744,-93.4764
Frolovo,40882,49.7722,43.6518
Linton Hall,40832,38.7551,-77.575
Abadan,40813,38.0517,58.21
Aquidauana,40803,-20.4696,-55.79
Fitchburg,40793,42.5912,-71.8156
Oviedo,40785,28.658,-81.1872
Coram,40713,40.8813,-73.0059
Hobbs,40614,32.7282,-103.16
Muskogee,40588,35.743,-95.3566
Torrington,40583,41.8349,-73.1281
Brighton,40562,39.9716,-104.7964
Apache Junction,40538,33.3985,-111.5351
Balykchy,40527,42.456,76.1854
Odenton,40479,39.0661,-76.6939
Alta Floresta,40466,-9.9,-55.91
Marlboro,40466,40.3427,-74.2567
Covington,40455,39.0334,-84.5166
Crystal Lake,40421,42.2332,-88.3349
Huaura,40400,-11.06,-77.6
Pyu,40386,18.4779,96.4379
Alta Gracia,40384,-31.66,-64.43
Weslaco,40358,26.1648,-97.9898
Calexico,40351,32.6849,-115.4944
Holyoke,40341,42.2125,-72.6411
Haugesund,40321,59.4119,5.2775
Mirnyy,40308,62.54,113.9614
Bình Long,40279,11.6504,106.6
Arawa,40266,-6.228,155.566
Oroqen Zizhiqi,40128,50.5667,123.7167
Luga,40114,58.7363,29.839
Richmond,40111,37.7306,-84.2926
Manalapan,40096,40.28,-74.3436
Schertz,40092,29.5648,-98.2537
Statesboro,40090,32.4376,-81.775
Altagracia de Orituco,40052,9.8504,-66.38
Raub,40024,3.7927,101.8423
Pogradec,40000,40.9,20.664
Tômbua,40000,-15.8,11.86
Carol Stream,39989,41.9182,-88.1308
Streamwood,39978,42.0208,-88.1778
Ob’,39949,54.998,82.7077
Yi’an,39924,47.8804,125.3
Amherst,39880,42.3645,-72.5069
Uray,39878,60.1401,64.7548
Marlborough,39873,42.3494,-71.5468
Alekseyevka,39848,50.6535,38.6931
Friendswood,39839,29.5112,-95.1979
Mableton,39745,33.8132,-84.5656
New Castle,39742,40.9956,-80.3458
New Berlin,39740,42.9726,-88.1291
Westerville,39737,40.1241,-82.9209
Hillsborough,39712,40.4985,-74.674
Woburn,39701,42.4869,-71.1543
Romeoville,39632,41.6319,-88.0996
Bartlesville,39568,36.7357,-95.9452
Warren,39562,41.239,-80.8174
Bogoroditsk,39553,53.7747,38.1144
Huntsville,39542,30.705,-95.5545
Essex,39494,39.3024,-76.4457
Westfield,39493,40.0333,-86.1532
Duncanville,39487,32.646,-96.9127
Tavda,39480,58.0537,65.2583
Spanish Fork,39443,40.1102,-111.6405
Borlänge,39422,60.4833,15.4167
Wentzville,39414,38.8165,-90.8671
Marion,39400,42.0452,-91.5847
Lancaster,39386,32.5922,-96.7737
Orange,39329,-33.28,149.1
Kirov,39319,54.0852,34.3048
Winslow,39317,39.7027,-74.9029
Woodlawn,39296,39.3054,-76.7489
Pacasmayo,39282,-7.4006,-79.5706
Delaware,39267,40.2866,-83.0747
Clinton,39230,38.7499,-76.9063
Herriman,39224,40.4898,-112.0169
Lake Oswego,39196,45.4129,-122.7003
Queen Creek,39184,33.2367,-111.6389
Palmas,39150,-26.48,-52
Germantown,39141,35.0829,-89.7825
Caibarién,39140,22.5158,-79.4722
Guiglo,39134,6.5505,-7.49
Los Banos,39122,37.0631,-120.8405
Pacifica,39087,37.6112,-122.4781
Asheboro,39076,35.7157,-79.8129
Vichuga,39071,57.2191,41.9287
Hurst,39051,32.8353,-97.1808
Toumodi,39005,6.552,-5.019
Sun City,39000,33.6165,-112.2819
Indian Trail,38980,35.0699,-80.6453
Milton,38924,34.1353,-84.3138
Tønsberg,38914,59.264,10.421
Newnan,38909,33.3765,-84.776
Asha,38883,54.998,57.2726
Pleasant Grove,38845,40.3714,-111.7411
The Acreage,38845,26.7741,-80.2779
Tshela,38845,-4.9696,12.93
Bukama,38770,-9.2096,25.84
Gur’yevsk,38757,54.2981,85.9377
Enterprise,38737,31.3276,-85.8459
Severna Park,38725,39.087,-76.5687
Plant City,38714,28.014,-82.1201
Roy,38595,41.1717,-112.048
Royal Palm Beach,38592,26.7038,-80.2241
Columbia,38577,35.6236,-87.0487
Wheeling,38562,42.1308,-87.924
Tamworth,38551,-31.1026,150.9171
Millerovo,38527,48.9379,40.3974
Ts’khinvali,38502,42.2325,43.975
Butler,38447,40.8615,-79.8962
Sassandra,38411,4.9504,-6.0833
Kaka,38381,37.3503,59.6
Martinez,38373,37.9985,-122.116
Meridian,38294,32.3846,-88.6897
Lynnwood,38273,47.8285,-122.3035
Junction City,38178,39.0271,-96.8497
Carpentersville,38162,42.1227,-88.2895
Rock Island,38110,41.4699,-90.5827
Kailua,38088,21.392,-157.7396
Carnot,38071,4.9337,15.8666
Maroantsetra,38046,-15.4333,49.7333
Brookfield,38045,43.064,-88.1231
Huber Heights,37986,39.8595,-84.113
Kapiri Mposhi,37942,-13.9696,28.66
Oswego,37917,43.4516,-76.5005
Constitución,37917,-35.3296,-72.42
Qarataū,37881,43.1854,70.46
Reynoldsburg,37847,39.9587,-82.7943
Mooresville,37820,35.5849,-80.8266
Dori,37806,14.034,-0.028
Moses Lake,37774,47.1284,-119.2741
Uglich,37732,57.5244,38.33
Juanjuí,37715,-7.1696,-76.74
Mechanicsville,37674,37.6262,-77.3561
Rosenberg,37661,29.546,-95.822
Aboisso,37654,5.4667,-3.2
Valrico,37546,27.9193,-82.2293
Sydney,37538,46.0661,-60.18
Réo,37535,12.3335,-2.4669
Forney,37521,32.744,-96.4529
Issaquah,37487,47.542,-122.0444
Orillia,37483,44.6,-79.4167
Menomonee Falls,37443,43.1487,-88.1227
Olive Branch,37435,34.961,-89.8469
London,37424,37.1209,-84.0804
Gallatin,37351,36.3782,-86.4696
Tynda,37335,55.1743,124.7076
Security-Widefield,37325,38.7489,-104.7142
Penfield,37245,43.1602,-77.4483
Albertville,37220,34.2634,-86.2107
Villazón,37215,-22.0796,-65.6
Mount Pleasant,37206,43.5966,-84.7759
Mangai,37188,-4.0396,19.53
Oakton,37166,38.8887,-77.3016
Braintree Town,37156,42.2039,-71.0022
Commack,37117,40.8443,-73.2834
Qulsary,37103,46.9833,54.0165
Farmers Branch,37088,32.9272,-96.8806
Monrovia,37061,34.165,-117.9921
Kampene,37034,-3.5995,26.67
Galloway,37029,39.4914,-74.4802
Kalispell,37024,48.2156,-114.3261
Parkland,37019,47.1417,-122.4376
Oakville,37007,38.4472,-90.3199
San Juan,36981,26.1903,-98.152
Wildomar,36932,33.6173,-117.2583
Chimboy Shahri,36917,42.9311,59.7708
Moss,36901,59.437,10.6692
Yorktown,36900,41.2727,-73.8092
Clifton Park,36884,42.8587,-73.8242
Crestview,36880,30.7481,-86.5784
Kalgoorlie,36852,-30.7354,121.46
Greenfield,36827,42.9619,-88.0051
Addison,36820,41.9314,-88.0085
Morondava,36803,-20.2833,44.2833
Moorpark,36802,34.2855,-118.877
Cottage Grove,36793,44.8161,-92.9274
Brighton,36753,43.1175,-77.5835
Shrewsbury,36716,42.2842,-71.7154
Kambove,36702,-10.8696,26.6
Portage,36672,41.5866,-87.1792
Kasimov,36663,54.9435,41.3931
Serdobsk,36652,52.4622,44.2218
Winter Springs,36635,28.6889,-81.2704
Calumet City,36633,41.6134,-87.5505
Portsmouth,36622,38.7539,-82.9446
Cedar City,36592,37.6834,-113.0956
Tunduma,36556,-9.2846,32.7749
Dunedin,36545,28.0329,-82.7863
Bermejo,36544,-22.7296,-64.35
Zharkent,36496,44.1616,79.9801
Voi,36487,-3.3696,38.57
Kaniama,36481,-7.5696,24.17
New Albany,36461,38.3076,-85.8241
Trumbull,36455,41.2602,-73.2083
St. Marys,36447,30.7567,-81.5722
Ewing,36437,40.265,-74.8005
Guaíra,36426,-24.09,-54.27
Merritt Island,36380,28.3146,-80.6713
Oregon City,36360,45.3414,-122.5927
Oak Creek,36354,42.8803,-87.9009
Roseville,36314,45.0155,-93.1544
Yirga ‘Alem,36292,6.7504,38.41
Phenix City,36219,32.4588,-85.0251
Owasso,36215,36.2882,-95.8328
Slantsy,36209,59.1116,28.0747
Cleburne,36193,32.3561,-97.4145
Baikonur,36175,45.6914,63.2413
Nyaungdon,36172,17.0433,95.6429
Franklin,36143,42.8854,-88.0104
Nanyuki,36142,0.0204,37.06
Severoural’sk,36138,60.1565,59.9615
Tucker,36130,33.8436,-84.2021
Açu,36125,-5.5796,-36.9101
San Juan Capistrano,36064,33.5009,-117.6544
Masasi,36032,-10.7296,38.7999
Claremont,36015,34.1259,-117.7153
Guayaramerín,36008,-10.83,-65.41
Hato Mayor,35999,18.764,-69.257
Land O' Lakes,35995,28.2075,-82.4476
Blagodarnyy,35995,45.1047,43.4344
Boyarka,35968,70.767,97.5
Natick,35957,42.2847,-71.3497
Hilliard,35939,40.0353,-83.1578
LaGrange,35918,33.0274,-85.0384
Jipijapa,35901,-1.3496,-80.58
Zvishavane,35896,-20.3296,30.05
Yalutorovsk,35892,56.6736,66.2983
Valuyki,35887,50.2091,38.0987
Pennsauken,35863,39.9649,-75.0563
Douglas,35854,54.1504,-4.48
Shawnee,35833,35.3525,-96.9647
Atbasar,35819,51.8219,68.3477
Bettendorf,35813,41.5656,-90.4764
Pahrump,35812,36.2411,-116.0176
Martinez,35808,33.5209,-82.0985
Benton,35789,34.5771,-92.5715
Olney,35766,39.1466,-77.0715
Victoria Falls,35761,-17.9296,25.84
Guilderland,35745,42.708,-73.9631
Cooper City,35732,26.0463,-80.2862
La Vergne,35717,36.0203,-86.5582
Kumo,35712,10.0457,11.2131
West Fargo,35708,46.8573,-96.9057
Kuala Kapuas,35632,-3.0996,114.35
Tibati,35589,6.467,12.6333
Georgetown,35586,38.2251,-84.5481
Rimouski,35584,48.4337,-68.5167
Shar’ya,35532,58.3798,45.5094
Yangambi,35531,0.7704,24.43
Wildwood,35501,38.5799,-90.6698
Prattville,35498,32.4605,-86.4588
Honda,35469,5.1903,-74.75
Pala Oua,35466,9.3504,14.9666
Bougouni,35450,11.4204,-7.49
Randallstown,35438,39.3723,-76.8024
Kundian,35406,32.4522,71.4718
Inver Grove Heights,35392,44.8247,-93.0596
Andover,35375,42.6466,-71.1651
La Porte,35371,29.669,-95.0483
Waxahachie,35340,32.4032,-96.8444
Upper Arlington,35337,40.0272,-83.0704
Paradise,35337,39.7558,-121.6063
Esik,35319,43.3691,77.4438
Yarumal,35315,7.0306,-75.5905
Saint-Benoît,35310,-21.0335,55.7128
Gahanna,35297,40.0251,-82.8637
Vác,35293,47.7837,19.1332
East Point,35282,33.6696,-84.47
Woodburn,35267,45.1476,-122.8584
Peachtree City,35262,33.3943,-84.5711
Holly Springs,35223,35.654,-78.8403
El Mirage,35216,33.5905,-112.3271
Clermont,35211,28.5403,-81.7296
Evans,35204,33.5619,-82.1351
Nacogdoches,35192,31.6135,-94.6528
Praya,35183,-8.7223,116.2923
Granbury,35138,32.4484,-97.7685
Bell Ville,35105,-32.6,-62.68
Korsakov,35091,46.6424,142.7775
Chelmsford,35067,42.6,-71.3631
Monroe,35065,35.0061,-80.5593
Lockport,35011,43.1698,-78.6956
Kōṯah-ye ‘As̲h̲rō,35008,34.45,68.8
Pleasant Hill,34987,37.954,-122.0759
Timmins,34974,48.4666,-81.3333
Kamsar,34973,10.6854,-14.605
Bethlehem,34912,42.5856,-73.8219
Ikot Abasi,34911,4.5704,7.56
Coventry,34873,41.6933,-71.6611
Merrillville,34871,41.4728,-87.3197
Brunswick,34867,41.2465,-81.8198
Oswego,34833,41.6834,-88.3372
Auburn,34818,38.895,-121.0777
Aksay,34799,51.1714,53.0349
Viacha,34776,-16.65,-68.3
Stow,34769,41.1765,-81.4344
Carrollwood,34747,28.0577,-82.5149
Bezhetsk,34736,57.7647,36.69
Mount Juliet,34726,36.1991,-86.5114
Nueve de Julio,34718,-35.446,-60.89
Boardman,34717,41.0334,-80.6671
Glastonbury,34688,41.6922,-72.5472
Riviera Beach,34674,26.7812,-80.0741
Oak Harbor,34663,48.2965,-122.6331
Leawood,34659,38.9075,-94.6258
Grass Valley,34650,39.2237,-121.0521
Prince Albert,34609,53.2,-105.75
Chacabuco,34587,-34.65,-60.49
Sanford,34557,35.4874,-79.1772
Cumberland,34498,41.9703,-71.4198
Orangevale,34467,38.688,-121.2208
Merauke,34412,-8.4932,140.4018
Galesburg,34406,40.9506,-90.3763
Kearney,34386,40.7008,-99.0847
Gillette,34378,44.2752,-105.4984
Russellville,34373,35.2763,-93.1383
Kondopoga,34360,62.2087,34.2887
Menlo Park,34357,37.4686,-122.1672
Kennesaw,34344,34.0262,-84.6177
Dartmouth,34341,41.6138,-70.9973
New City,34338,41.1543,-73.9909
Carmel,34328,41.3898,-73.7239
San Dimas,34326,34.1082,-117.809
Staraya Russa,34303,57.9948,31.3544
Vestavia Hills,34291,33.4518,-86.7438
Businga,34247,3.3404,20.87
Owings Mills,34231,39.4115,-76.7913
Slavgorod,34141,53.0049,78.6696
Middletown,34132,39.4453,-75.7166
Sonoma,34089,38.2902,-122.4598
Navarre,34085,30.4174,-86.8907
Adelanto,34066,34.5815,-117.4397
Socorro,34048,31.6384,-106.2601
Biharamulo,34038,-2.6296,31.31
Tooele,34029,40.5393,-112.3082
Lebanon,34027,36.2039,-86.3475
Cottonwood Heights,33996,40.6137,-111.8144
Hwange,33989,-18.37,26.5
Puerto Berrío,33983,6.4804,-74.42
Túquerres,33979,1.09,-77.6199
Vibo Valentia,33957,38.6666,16.1
Dakota Ridge,33942,39.6194,-105.1341
Deer Park,33891,29.6898,-95.1151
Verkhniy Ufaley,33879,56.0663,60.2313
Zaozërnyy,33865,55.962,94.7028
Schaffhausen,33863,47.706,8.633
Nagua,33862,19.376,-69.847
Newark,33858,39.6776,-75.7573
Bridgeton,33856,39.4286,-75.2281
Salisbury,33849,35.6657,-80.491
Riverhead,33839,40.9409,-72.7095
Luuq,33820,3.8005,42.55
Arcata,33806,40.8615,-124.0757
Rostov,33803,57.1892,39.4043
Randolph,33704,42.1778,-71.0539
Meadow Woods,33688,28.3698,-81.3467
Douglasville,33675,33.7384,-84.7068
Woodridge,33598,41.7368,-88.0408
Sicuani,33575,-14.2896,-71.23
Shepparton,33550,-36.3746,145.3914
Fairborn,33541,39.801,-84.0094
Ferry Pass,33532,30.5203,-87.1904
Franklin,33532,41.1101,-74.5886
Dyat’kovo,33527,53.5891,34.3392
Laramie,33508,41.3099,-105.6085
North Ridgeville,33436,41.3851,-82.0194
Pikesville,33426,39.3893,-76.702
University Place,33401,47.2148,-122.546
Northbrook,33400,42.1292,-87.8353
Valparaiso,33376,41.4782,-87.0507
Martinsville,33363,36.6827,-79.8636
Segezha,33354,63.7548,34.3243
Forbe Oroya,33345,-11.52,-75.94
Lexington,33339,42.4456,-71.2307
Derry,33312,42.8888,-71.2804
Lebowakgomo,33308,-24.1996,29.5
Salina,33307,43.1031,-76.1758
Springville,33294,40.1638,-111.6206
Post Falls,33290,47.7203,-116.9396
Lawrence,33288,40.2954,-74.7205
Pullman,33276,46.734,-117.1669
Central Islip,33253,40.7837,-73.1945
Atamyrat,33242,37.8248,65.1997
Velikiy Ustyug,33237,60.7687,46.2987
Mason,33235,39.3571,-84.3023
Goshen,33220,41.574,-85.8304
Alabaster,33202,33.2198,-86.8226
Mount Isa,33200,-20.7239,139.49
Gualeguay,33120,-33.15,-59.34
Foley,33113,30.3984,-87.6648
Ken Caryl,33087,39.5769,-105.1138
Tweed Heads,33065,-28.1826,153.5466
Mushie,33062,-3.0196,16.92
Hanumānnagar,33061,26.5333,86.7333
Gaya,33051,11.8882,3.4467
Estero,33048,26.4277,-81.7951
Calhoun,33029,34.4917,-84.9391
Aral,33017,46.8,61.6666
Franklin Town,32996,42.0862,-71.4113
Fairmont,32988,39.4768,-80.1491
Reggane,32974,26.7,0.1666
Djenné,32944,13.9,-4.55
Safājā,32944,26.7337,33.9333
Kholmsk,32911,47.0473,142.0624
Andover,32902,45.2571,-93.3265
Sun Prairie,32894,43.1827,-89.2357
Plainfield,32865,39.6956,-86.3708
Carlsbad,32848,32.4013,-104.2388
Key West,32820,24.5637,-81.7768
Warsaw,32813,41.2443,-85.8478
Omutninsk,32800,58.6589,52.1592
Lake Stevens,32785,48.0029,-122.096
Elk Grove Village,32776,42.0061,-87.9929
Alamogordo,32745,32.8837,-105.9624
Pekin,32731,40.5677,-89.6263
St. Charles,32714,41.9193,-88.311
Copperas Cove,32706,31.1192,-97.914
Queanbeyan,32602,-35.3546,149.2113
Ridgecrest,32579,35.6308,-117.6621
Bowling Green,32572,41.3773,-83.6501
DeLand,32506,29.0224,-81.2873
Qarqan,32494,38.1338,85.5333
La Verne,32461,34.1208,-117.7702
Beyneu,32452,45.1834,55.1
Kudymkar,32423,59.0162,54.633
Bethel Park,32404,40.3239,-80.0364
Melton,32368,-37.6895,144.57
Massillon,32342,40.7839,-81.5256
De Aar,32318,-30.65,24
Florence,32305,38.99,-84.6471
Westlake,32297,41.4524,-81.9295
East Lake,32248,28.1205,-82.6868
Eagle Mountain,32204,40.3137,-112.0114
Oxford,32203,34.3609,-89.5286
Parkland,32202,26.3218,-80.2533
Kristianstad,32188,56.0337,14.1333
Rome,32185,43.226,-75.491
Starkville,32164,33.4608,-88.8297
Matthews,32117,35.1195,-80.7101
Eldersburg,32064,39.4041,-76.9529
